"__uniqueid__"	"_match_text_"	"_path_"	"_concept_"	"keywords"	"concept_type"	"Fact_ID"	"fact_argument_acq"	"fact_argument_country"	"fact_argument_inc"	"fact_argument_kyc"	"fact_argument_ra"	"fact_argument_st"	"Obs_ID"	"total_sentences"	"fileName"	"_sentence_id_"	"_start_"	"_end_"
"       14202"	"This alignment between legal incorporation, actual function, and internal 
classification significantly decreased the incorporation/business-purpose 
discrepancy risk."	"nlpNounGroup"	"nlpNounGroup"	"discrepancy risk | internal 
classification | actual function | legal incorporation"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000142"	"         179"	"Accent Holdings LLC.pdf"	"          38"	"       12041"	"       12207"
"       14202"	"This alignment between legal incorporation, actual function, and internal 
classification significantly decreased the incorporation/business-purpose 
discrepancy risk."	"incorporation_references"	"incorporation_references"	"incorporation | incorporation"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000142"	"         179"	"Accent Holdings LLC.pdf"	"          38"	"       12041"	"       12207"
"       15803"	"2"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000158"	"         201"	"RLK Systems Inc.pdf"	"          44"	"        8650"	"        8650"
"       16503"	"4."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000165"	"         201"	"RLK Systems Inc.pdf"	"          37"	"        8733"	"        8734"
"       17203"	"Portfolio-Wide Implications"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000172"	"         201"	"RLK Systems Inc.pdf"	"          30"	"        8858"	"        8884"
"       17902"	"Offshore Jurisdiction and Transaction Controls
	Final Risk Assessment and Ongoing Monitoring
	Revised Risk Score
	Ongoing Requirements
	Conclusion"	"nlpOrganization"	"nlpOrganization"	"Transaction Controls"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000179"	"         179"	"Accent Holdings LLC.pdf"	"           1"	"       16083"	"       16228"
"         101"	"Nevis Energy Partners LLC  
Risk Assessment and Remediation Summary"	"nlpOrganization"	"nlpOrganization"	"Nevis Energy Partners LLC | Nevis Energy Partners"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000001"	"          78"	"Nevis Energy Partners LLC.pdf"	"          78"	"           4"	"          70"
"         804"	"During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated risk profile."	"acquisition_references"	"acquisition_references"	"acquisition"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000008"	"          79"	"Nevis Energy Partners LLC.docx"	"          72"	"        1185"	"        1397"
"         804"	"During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated risk profile."	"Extract_acquisition_references"	"Extract_acquisition_references"	"acquisition"	"Fact"	"           1"	"acquisition"	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000008"	"          79"	"Nevis Energy Partners LLC.docx"	"          72"	"        1185"	"        1397"
"         804"	"During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated risk profile."	"Extract_incorporation_references"	"Extract_incorporation_references"	"acquisition"	"Fact"	"           2"	""	""	"acquisition"	""	""	""	"NevisEnergyPartnersLLC.d_000000000000008"	"          79"	"Nevis Energy Partners LLC.docx"	"          72"	"        1185"	"        1397"
"         804"	"During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated risk profile."	"nlpNounGroup"	"nlpNounGroup"	"lending book | Legacy Relationship portfolio | Relationship portfolio | risk profile | mandatory annual"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000008"	"          79"	"Nevis Energy Partners LLC.docx"	"          72"	"        1185"	"        1397"
"         804"	"During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated risk profile."	"nlpOrganization"	"nlpOrganization"	"Heritage Bank"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000008"	"          79"	"Nevis Energy Partners LLC.docx"	"          72"	"        1185"	"        1397"
"        1401"	"Pre-2023management (founded by the original 1978 incorporators) was entirely 
displaced, creating a governance discontinuity."	"nlpNounGroup"	"nlpNounGroup"	"governance discontinuity"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000014"	"          78"	"Nevis Energy Partners LLC.pdf"	"          65"	"        2061"	"        2185"
"        1502"	"At first glance, Accent Holdings presents as a mid-size US retail business."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000015"	"         179"	"Accent Holdings LLC.pdf"	"         165"	"        2005"	"        2079"
"        1603"	"Core Entity Data"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000016"	"         201"	"RLK Systems Inc.pdf"	"         186"	"        1305"	"        1320"
"        1704"	"Primary Risk Driver 2: Elevated Governance Risk (Score: 0.85/1.0)
Stakeholder Concentration Ratio: 0.4 (40% control by top 3 stakeholders)."	"nlpPercent"	"nlpPercent"	"40%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000017"	"          79"	"Nevis Energy Partners LLC.docx"	"          63"	"        2324"	"        2462"
"        3201"	"Adverse Media & PEP screening: Negative hits on Fortress Capital (2022 SEC settlement fordisclosure 
lapses)."	"nlpNounGroup"	"nlpNounGroup"	"Negative hits | SEC settlement | fordisclosure 
lapses | settlement fordisclosure | PEP screening | settlement fordisclosure 
lapses"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000032"	"          78"	"Nevis Energy Partners LLC.pdf"	"          47"	"        4153"	"        4261"
"        3302"	"o This concentration, combined with the holding-company role and"	"nlpNounGroup"	"nlpNounGroup"	"This concentration | holding-company role"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000033"	"         179"	"Accent Holdings LLC.pdf"	"         147"	"        3315"	"        3378"
"        3403"	"Detailed Assessment Phase (Weeks 1-5)"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000034"	"         201"	"RLK Systems Inc.pdf"	"         168"	"        2928"	"        2964"
"        3504"	"Document Requests & Data Gathering:
Requested: Updated corporate structure chart, 2023-2025 financials, PE transaction docs,beneficiary certifications, transaction sampling (top 20 inflows/outflows)."	"nlpNounGroup"	"nlpNounGroup"	"beneficiary certifications | structure chart | transaction docs | PE transaction | transaction sampling"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000035"	"          79"	"Nevis Energy Partners LLC.docx"	"          45"	"        4170"	"        4368"
"        4901"	"FinCEN query: No SARs filed against Nevis by peers; however, 3 counterparties flagged inaggregate 
energy trading alerts."	"nlpNounGroup"	"nlpNounGroup"	"FinCEN query | inaggregate 
energy"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000049"	"          78"	"Nevis Energy Partners LLC.pdf"	"          30"	"        6696"	"        6816"
"        5001"	"Key Red Flags Confirmed: 
Business purpose mismatch: Real estate entity conducting energy commodity pass-throughs."	"nlpNounGroup"	"nlpNounGroup"	"estate entity | purpose mismatch | energy commodity pass-throughs | Business purpose mismatch | Business purpose | energy commodity | commodity pass-throughs"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000050"	"          78"	"Nevis Energy Partners LLC.pdf"	"          29"	"        6822"	"        6935"
"        5102"	"1"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000051"	"         179"	"Accent Holdings LLC.pdf"	"         129"	"        4870"	"        4870"
"        5203"	"11% Third-party logistics/warehousing payments"	"nlpPercent"	"nlpPercent"	"11%"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000052"	"         201"	"RLK Systems Inc.pdf"	"         150"	"        3897"	"        3942"
"        5203"	"11% Third-party logistics/warehousing payments"	"nlpNounGroup"	"nlpNounGroup"	"Third-party logistics"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000052"	"         201"	"RLK Systems Inc.pdf"	"         150"	"        3897"	"        3942"
"        5304"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"nlpPlace"	"nlpPlace"	"Caribbean"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000053"	"          79"	"Nevis Energy Partners LLC.docx"	"          27"	"        6787"	"        6849"
"        5304"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"nlpNounGroup"	"nlpNounGroup"	"Bermuda → Caribbean outflows | Caribbean outflows | US → Bermuda → Caribbean outflows"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000053"	"          79"	"Nevis Energy Partners LLC.docx"	"          27"	"        6787"	"        6849"
"        5304"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"High_Risk_Countries"	"High_Risk_Countries"	"Bermuda"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000053"	"          79"	"Nevis Energy Partners LLC.docx"	"          27"	"        6787"	"        6849"
"        6701"	"Final Resolution & Ongoing Monitoring 
Resolution Date: February 15, 2026.Updated Risk Score: 0.42/1.0 (""Medium Risk"").Rationale: All primary 
drivers mitigated—management tenure normalized (now 41 months, with stability evidence); governance 
improved via UBO clarity and controls; transaction velocity reduced 67% post-caps (Q1 2026 data)."	"nlpPercent"	"nlpPercent"	"67%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000067"	"          78"	"Nevis Energy Partners LLC.pdf"	"          12"	"        8417"	"        8759"
"        6701"	"Final Resolution & Ongoing Monitoring 
Resolution Date: February 15, 2026.Updated Risk Score: 0.42/1.0 (""Medium Risk"").Rationale: All primary 
drivers mitigated—management tenure normalized (now 41 months, with stability evidence); governance 
improved via UBO clarity and controls; transaction velocity reduced 67% post-caps (Q1 2026 data)."	"nlpNounGroup"	"nlpNounGroup"	"transaction velocity | UBO clarity | stability evidence | primary 
drivers | management tenure"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000067"	"          78"	"Nevis Energy Partners LLC.pdf"	"          12"	"        8417"	"        8759"
"        6701"	"Final Resolution & Ongoing Monitoring 
Resolution Date: February 15, 2026.Updated Risk Score: 0.42/1.0 (""Medium Risk"").Rationale: All primary 
drivers mitigated—management tenure normalized (now 41 months, with stability evidence); governance 
improved via UBO clarity and controls; transaction velocity reduced 67% post-caps (Q1 2026 data)."	"nlpMeasure"	"nlpMeasure"	"41 months"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000067"	"          78"	"Nevis Energy Partners LLC.pdf"	"          12"	"        8417"	"        8759"
"        6701"	"Final Resolution & Ongoing Monitoring 
Resolution Date: February 15, 2026.Updated Risk Score: 0.42/1.0 (""Medium Risk"").Rationale: All primary 
drivers mitigated—management tenure normalized (now 41 months, with stability evidence); governance 
improved via UBO clarity and controls; transaction velocity reduced 67% post-caps (Q1 2026 data)."	"nlpDate"	"nlpDate"	"2026 | Q1 2026 | February 15, 2026 | February 15 | February"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000067"	"          78"	"Nevis Energy Partners LLC.pdf"	"          12"	"        8417"	"        8759"
"        6802"	"Actual Activity:"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000068"	"         179"	"Accent Holdings LLC.pdf"	"         112"	"        5946"	"        5961"
"        6903"	"text"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000069"	"         201"	"RLK Systems Inc.pdf"	"         133"	"        4728"	"        4731"
"        7003"	"RLK Systems Operating Model: 
                    Global Retail Brands (14)  
                           ↑↓ Royalties (28%)"	"nlpPercent"	"nlpPercent"	"28%"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000070"	"         201"	"RLK Systems Inc.pdf"	"         132"	"        4735"	"        4861"
"        7104"	"Velocity monitoring dashboard (alerts >$12M/week)."	"nlpMoney"	"nlpMoney"	"$12M"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000071"	"          79"	"Nevis Energy Partners LLC.docx"	"           9"	"        8631"	"        8680"
"        8602"	"• Treasury optimization arrangements with non-US banks further create the 
perception that Accent functions as part of an offshore profit-booking chain, 
even if the legal entity itself is onshore."	"nlpOrganization"	"nlpOrganization"	"Treasury"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000086"	"         179"	"Accent Holdings LLC.pdf"	"          94"	"        7561"	"        7759"
"        8602"	"• Treasury optimization arrangements with non-US banks further create the 
perception that Accent functions as part of an offshore profit-booking chain, 
even if the legal entity itself is onshore."	"nlpNounGroup"	"nlpNounGroup"	"legal entity | profit-booking chain | offshore profit-booking chain | Accent functions | non-US banks | optimization arrangements | Treasury optimization"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000086"	"         179"	"Accent Holdings LLC.pdf"	"          94"	"        7561"	"        7759"
"        8703"	"text"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000087"	"         201"	"RLK Systems Inc.pdf"	"         115"	"        5511"	"        5514"
"       10302"	"• Board minutes and governance policies, including risk management and 
compliance oversight."	"nlpNounGroup"	"nlpNounGroup"	"compliance oversight | risk management | governance policies | Board minutes"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000103"	"         179"	"Accent Holdings LLC.pdf"	"          77"	"        9162"	"        9256"
"       11002"	"Multiple working sessions were conducted with:"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000110"	"         179"	"Accent Holdings LLC.pdf"	"          70"	"        9840"	"        9885"
"       11903"	"Phase 2: Controls Implementation (Week 10)"	"nlpDate"	"nlpDate"	"Week 10"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000119"	"         201"	"RLK Systems Inc.pdf"	"          83"	"        7042"	"        7083"
"       12603"	"Board AML/CTF charter formalized"	"nlpNounGroup"	"nlpNounGroup"	"CTF charter"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000126"	"         201"	"RLK Systems Inc.pdf"	"          76"	"        7404"	"        7435"
"       13303"	"Updated Risk Profile (March 15, 2026)"	"nlpDate"	"nlpDate"	"March 15, 2026 | March 15 | March"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000133"	"         201"	"RLK Systems Inc.pdf"	"          69"	"        7743"	"        7779"
"       14003"	"COMPOSITE: 0.45/1.0 → ""Medium Risk - Enhanced Monitoring"""	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000140"	"         201"	"RLK Systems Inc.pdf"	"          62"	"        8065"	"        8123"
"       14702"	"• For flows involving certain higher-risk locations, the bank now requires 
supporting documentation (underlying contracts, invoices, or service 
agreements) for transactions above defined thresholds."	"nlpNounGroup"	"nlpNounGroup"	"defined thresholds | service 
agreements | underlying contracts | supporting documentation | higher-risk locations | certain higher-risk locations"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000147"	"         179"	"Accent Holdings LLC.pdf"	"          33"	"       12440"	"       12641"
"       15402"	"Following full remediation and documentation, Accent’s composite risk score was 
recalculated."	"nlpNounGroup"	"nlpNounGroup"	"risk score | Accent’s | full remediation"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000154"	"         179"	"Accent Holdings LLC.pdf"	"          26"	"       13131"	"       13226"
"       16102"	"Ongoing Requirements"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000161"	"         179"	"Accent Holdings LLC.pdf"	"          19"	"       13958"	"       13977"
"       17703"	"2."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000177"	"         201"	"RLK Systems Inc.pdf"	"          25"	"        8983"	"        8984"
"       18403"	"Economic Substance Verification: Automated Cayman filing checks 
implemented"	"nlpNounGroup"	"nlpNounGroup"	"Cayman filing | filing checks"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000184"	"         201"	"RLK Systems Inc.pdf"	"          18"	"        9175"	"        9250"
"       18403"	"Economic Substance Verification: Automated Cayman filing checks 
implemented"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000184"	"         201"	"RLK Systems Inc.pdf"	"          18"	"        9175"	"        9250"
"       19103"	"Automated CIGA compliance prompts"	"nlpNounGroup"	"nlpNounGroup"	"compliance prompts | CIGA compliance"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000191"	"         201"	"RLK Systems Inc.pdf"	"          11"	"        9497"	"        9529"
"       20103"	"Executive Summary
	Entity Profile and Initial Triggers
	Core Entity Data
	Automated Flagging Triggers
	Detailed Assessment Phase (Weeks 1-5)
	Immediate Account Controls
	Document Review Findings
	External Verification
	Investigative Deep Dive (Weeks 6-8)
	Business Purpose Clarification
	UBO and Governance Review
	Economic Substance Validation
	Red Flags and Risk Mitigation Strategy
	Confirmed Risk Drivers
	Remediation Roadmap (Weeks 9-12)
	Final Resolution and Risk Recalculation
	Updated Risk Profile (March 15, 2026)
	Ongoing Monitoring Framework
	Exit Triggers (Automatic Escalation)
	Key Lessons and Process Improvements
	Portfolio-Wide Implications
	System Enhancements Deployed
	Approvals and Closure"	"Trigger"	"Trigger"	"Triggers | Triggers | Triggers"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000201"	"         201"	"RLK Systems Inc.pdf"	"           1"	"       10164"	"       10873"
"       20103"	"Executive Summary
	Entity Profile and Initial Triggers
	Core Entity Data
	Automated Flagging Triggers
	Detailed Assessment Phase (Weeks 1-5)
	Immediate Account Controls
	Document Review Findings
	External Verification
	Investigative Deep Dive (Weeks 6-8)
	Business Purpose Clarification
	UBO and Governance Review
	Economic Substance Validation
	Red Flags and Risk Mitigation Strategy
	Confirmed Risk Drivers
	Remediation Roadmap (Weeks 9-12)
	Final Resolution and Risk Recalculation
	Updated Risk Profile (March 15, 2026)
	Ongoing Monitoring Framework
	Exit Triggers (Automatic Escalation)
	Key Lessons and Process Improvements
	Portfolio-Wide Implications
	System Enhancements Deployed
	Approvals and Closure"	"nlpOrganization"	"nlpOrganization"	"Account Controls"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000201"	"         201"	"RLK Systems Inc.pdf"	"           1"	"       10164"	"       10873"
"       20103"	"Executive Summary
	Entity Profile and Initial Triggers
	Core Entity Data
	Automated Flagging Triggers
	Detailed Assessment Phase (Weeks 1-5)
	Immediate Account Controls
	Document Review Findings
	External Verification
	Investigative Deep Dive (Weeks 6-8)
	Business Purpose Clarification
	UBO and Governance Review
	Economic Substance Validation
	Red Flags and Risk Mitigation Strategy
	Confirmed Risk Drivers
	Remediation Roadmap (Weeks 9-12)
	Final Resolution and Risk Recalculation
	Updated Risk Profile (March 15, 2026)
	Ongoing Monitoring Framework
	Exit Triggers (Automatic Escalation)
	Key Lessons and Process Improvements
	Portfolio-Wide Implications
	System Enhancements Deployed
	Approvals and Closure"	"nlpDate"	"nlpDate"	"March 15, 2026 | March 15 | March"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000201"	"         201"	"RLK Systems Inc.pdf"	"           1"	"       10164"	"       10873"
"         704"	"Trigger Event:"	"Trigger"	"Trigger"	"Trigger"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000007"	"          79"	"Nevis Energy Partners LLC.docx"	"          73"	"        1168"	"        1181"
"        1004"	"Primary Risk Driver 1: Short Management Tenure (Score: 0.92/1.0)"	""	""	""	""	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000010"	"          79"	"Nevis Energy Partners LLC.docx"	"          70"	"        1521"	"        1584"
"        2401"	"Asset Size: $2,403,690,763.00."	"nlpMoney"	"nlpMoney"	"$2,403,690,763.00"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000024"	"          78"	"Nevis Energy Partners LLC.pdf"	"          55"	"        3169"	"        3198"
"        2502"	"2."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000025"	"         179"	"Accent Holdings LLC.pdf"	"         155"	"        2690"	"        2691"
"        2603"	"Substance"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000025"	"         201"	"RLK Systems Inc.pdf"	"         177"	"        2381"	"        2389"
"        2704"	"This velocity—4.2x asset size turnover—far exceedssector benchmarks for real estate (typical: 0.8-1.2x)."	"nlpNounGroup"	"nlpNounGroup"	"4.2x asset size | real estate | size turnover | exceedssector benchmarks | asset size | 4.2x asset | asset size turnover | 4.2x asset size turnover"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000027"	"          79"	"Nevis Energy Partners LLC.docx"	"          53"	"        3240"	"        3347"
"        4201"	"Investigation & Red Flag Mitigation (Weeks 5-9) 
Forensic Transaction Review: 
Analyzed 3,247 transactions (Jan-Dec 2025): 82% completed within 10 days; average holdtime 6.3 days."	"nlpMeasure"	"nlpMeasure"	"6.3 days | 10 days"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000042"	"          78"	"Nevis Energy Partners LLC.pdf"	"          37"	"        5770"	"        5948"
"        4201"	"Investigation & Red Flag Mitigation (Weeks 5-9) 
Forensic Transaction Review: 
Analyzed 3,247 transactions (Jan-Dec 2025): 82% completed within 10 days; average holdtime 6.3 days."	"nlpNounGroup"	"nlpNounGroup"	"average holdtime"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000042"	"          78"	"Nevis Energy Partners LLC.pdf"	"          37"	"        5770"	"        5948"
"        4201"	"Investigation & Red Flag Mitigation (Weeks 5-9) 
Forensic Transaction Review: 
Analyzed 3,247 transactions (Jan-Dec 2025): 82% completed within 10 days; average holdtime 6.3 days."	"nlpPercent"	"nlpPercent"	"82%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000042"	"          78"	"Nevis Energy Partners LLC.pdf"	"          37"	"        5770"	"        5948"
"        4201"	"Investigation & Red Flag Mitigation (Weeks 5-9) 
Forensic Transaction Review: 
Analyzed 3,247 transactions (Jan-Dec 2025): 82% completed within 10 days; average holdtime 6.3 days."	"nlpDate"	"nlpDate"	"Jan-Dec 2025 | Jan-Dec"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000042"	"          78"	"Nevis Energy Partners LLC.pdf"	"          37"	"        5770"	"        5948"
"        4302"	"The case was assigned to the Financial 
Crime Risk Management (FCRM) team with a 60-day remediation SLA."	"nlpNounGroup"	"nlpNounGroup"	"60-day remediation"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000043"	"         179"	"Accent Holdings LLC.pdf"	"         137"	"        4320"	"        4423"
"        4302"	"The case was assigned to the Financial 
Crime Risk Management (FCRM) team with a 60-day remediation SLA."	"nlpMeasure"	"nlpMeasure"	"60-day"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000043"	"         179"	"Accent Holdings LLC.pdf"	"         137"	"        4320"	"        4423"
"        4302"	"The case was assigned to the Financial 
Crime Risk Management (FCRM) team with a 60-day remediation SLA."	"nlpOrganization"	"nlpOrganization"	"FCRM | Financial 
Crime Risk Management"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000043"	"         179"	"Accent Holdings LLC.pdf"	"         137"	"        4320"	"        4423"
"        4403"	"• 2015-dated Certificate of Incorporation (no Cayman Economic Substance 
certification)"	"nlpNounGroup"	"nlpNounGroup"	"Cayman Economic Substance 
certification | Substance 
certification | Economic Substance 
certification"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000044"	"         201"	"RLK Systems Inc.pdf"	"         158"	"        3347"	"        3435"
"        4403"	"• 2015-dated Certificate of Incorporation (no Cayman Economic Substance 
certification)"	"incorporation_references"	"incorporation_references"	"Incorporation"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000044"	"         201"	"RLK Systems Inc.pdf"	"         158"	"        3347"	"        3435"
"        4403"	"• 2015-dated Certificate of Incorporation (no Cayman Economic Substance 
certification)"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000044"	"         201"	"RLK Systems Inc.pdf"	"         158"	"        3347"	"        3435"
"        4403"	"• 2015-dated Certificate of Incorporation (no Cayman Economic Substance 
certification)"	"Extract_Jurisdictional_Risk"	"Extract_Jurisdictional_Risk"	"Incorporation (no Cayman"	"Fact"	"           1"	""	"Cayman"	"Incorporation"	""	""	""	"RLKSystemsInc.pdf_000000000000044"	"         201"	"RLK Systems Inc.pdf"	"         158"	"        3347"	"        3435"
"        4504"	"No long-term asset accumulation consistent with real estate."	"nlpNounGroup"	"nlpNounGroup"	"asset accumulation | real estate"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000045"	"          79"	"Nevis Energy Partners LLC.docx"	"          35"	"        5820"	"        5879"
"        5901"	"Acceptable with amendments."	""	""	""	""	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000059"	"          78"	"Nevis Energy Partners LLC.pdf"	"          20"	"        7652"	"        7678"
"        6001"	"Transaction Controls (Ongoing): Implemented velocity caps ($15M/week net inflows);counterparty 
whitelist (47 approved entities)."	"nlpOrganization"	"nlpOrganization"	"Ongoing | Transaction Controls"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000060"	"          78"	"Nevis Energy Partners LLC.pdf"	"          19"	"        7681"	"        7809"
"        6001"	"Transaction Controls (Ongoing): Implemented velocity caps ($15M/week net inflows);counterparty 
whitelist (47 approved entities)."	"nlpNounGroup"	"nlpNounGroup"	"counterparty 
whitelist | net inflows | velocity caps"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000060"	"          78"	"Nevis Energy Partners LLC.pdf"	"          19"	"        7681"	"        7809"
"        6001"	"Transaction Controls (Ongoing): Implemented velocity caps ($15M/week net inflows);counterparty 
whitelist (47 approved entities)."	"nlpMoney"	"nlpMoney"	"$15M"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000060"	"          78"	"Nevis Energy Partners LLC.pdf"	"          19"	"        7681"	"        7809"
